jenis,kategori,jenis_kulit,merk,nama_product,link_gambar,nama_gambar,key_ingredients,ingredients,deskripsi,no_BPOM,hamil_menyusui,kondisi_kulit,sensitif,tujuan,kegunaan,fungsi
Moisturizer,Lotion & Emulsion,Berjerawat,Coscx,Natural BHA Skin Returning Emulsion,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1480324626_cosrx_natu_800x800.jpg,coscx_naturalbhaskinreturningemulsion,"Anti-acne: Zinc Pca, Melaleuca Alternifolia (Tea Tree) Leaf Oil
Antioxidant: Centella Asiatica Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil
Exfoliant: Betaine Salicylate (1%)
Skin-identical ingredient: Sodium Hyaluronate, Arginine
Soothing: Allantoin, Centella Asiatica Extract, Panthenol, Melaleuca Alternifolia (Tea Tree) Leaf Oil
","Centella Asiatica Leaf Water (79.37%), Butylene Glycol, Alcohol, Dimethicone, Betaine Salicylate (1%), Betaine, 1,2-Hexanediol, Cetearyl Olivate, Sorbitan Olivate, Cetearyl Alcohol, Hydroxyethyl Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer, Allantoin, Sodium Hyaluronate, Centella Asiatica Extract, Lecithin, Xanthan Gum, Zinc Pca, Panthenol, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Peg-60 Hydrogenated Castor Oil, Arginine, Ethylhexylglycerin, Ethyl Hexanediol
","Emulsi pelembap yang ringan dan menghidrasi ini merupakan pelembap yang sempurna bagi mereka yang ingin menjaga kulit tetap terhidrasi sekaligus menjaga kulit bebas dari sel kulit mati dan sebum berlebih. Centella Water - 79,37%",NA26180115665,Ya,,b,d,"Mengontrol Produksi Minyak, Menghaluskan Tekstur Kulit, Menenangkan Kulit, Mendukung Proses Penyembuhan Jerawat",f
Moisturizer,Lotion & Emulsion,Berjerawat,The Face Shop,Rice Ceramide Moisturizing Emulsion,https://image.femaledaily.com/dyn/210/images/prod-pics/fa94b7463994e443b4ea4bbe90a0a2b1.jpg,thefaceshop_riceceramidemoisturizingemulsion,"Antioxidant: Oryza Sativa (Rice) Bran Oil (150Mg)
Skin-identical ingredient: Glycerin, Ceramide NP (1.5Mg), Sodium Hyaluronate
Soothing: Panthenol
","Water, Glycerin, Dipropylene Glycol, Caprylic/​Capric Triglyceride, Hydrogenated Polydecene, Betaine, Polyglyceryl-3 Methylglucose Distearate, Cyclopentasiloxane, Panthenol, Oryza Sativa (Rice) Extract (1500Mg), Di-C12-13 Alkyl Malate, Cetyl Ethylhexanoate, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter, 1,2-Hexanediol, Oryza Sativa (Rice) Bran Oil (150Mg), Ceramide NP (1.5Mg), Glycosphingolipids, Cyclohexasiloxane, PEG-100 Stearate, Glyceryl Stearate, Caprylic/​Capric Glycerides, Dimethicone, Phenoxyethanol, Lecithin, Dimethicone/​Vinyl Dimethicone Crosspolymer, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Potassium Hydroxide, Carbomer, Trisodium EDTA, Sodium Hyaluronate, Isoceteth-25, Isoceteth-10, Polyglyceryl-10 Oleate, Fragrance
",Emulsi dengan Ekstrak Beras cocok untuk mencerahkan.,NA26210100003,Ya,,b,d,"Melembapkan Kulit Secara Mendalam, Mencerahkan Kulit, Memperbaiki Tekstur Kulit, Menenangkan dan Mengurangi Iritasi","d,f"
Moisturizer,Lotion & Emulsion,Berjerawat,,,,_,,,,,Tidak,,b,d,,g
Moisturizer,Face Mist,Berjerawat,Cosrx,Low pH PHA Barrier Mist,https://image.femaledaily.com/dyn/210/images/prod-pics/d595eeba7222f4d71a554f0deee1d1f8.jpg,cosrx_lowphphabarriermist,"Antioxidant: Scutellaria Baicalensis Root Extract
Exfoliant: Gluconolactone
Soothing: Scutellaria Baicalensis Root Extract, Allantoin","Cocos Nucifera (Coconut) Fruit Extract, Gluconolactone, Ethylhexylglycerin, Butylene Glycol, 1,2-Hexanediol, Illicium Verum (Anise) Fruit Extract, Scutellaria Baicalensis Root Extract, Polysorbate 60, Caprylic/​Capric Triglyceride, Allantoin, Sodium Hydroxide",Face mist ini membantu kulit Anda mempertahankan tingkat pH yang sehat dan sedikit asam.,NA26220100013,Ya,,b,d,"Mengembalikan keseimbangan pH kulit, Meningkatkan kelembapan kulit, Membantu menjaga tekstur kulit tetap halus dan kenyal",b
Moisturizer,Face Mist,Berjerawat,,,,_,,,,,Tidak,,b,d,,g
Moisturizer,Face Mist,Berjerawat,,,,_,,,,,Tidak,,b,d,,g
Moisturizer,Gel,Berjerawat,Glad2Glow,"Centella Allantoin Soothing Moisturizer Gel
",https://image.femaledaily.com/dyn/210/images/prod-pics/product_1693371243_Screenshot_800x800.jpg,"glad2glow_centellaallantoinsoothingmoisturizergel
","Antioxidant: Centella Asiatica Extract, Avena Sativa (Oat) Kernel Extract, Sodium Ascorbate, Tocopherol
Exfoliant: Lactic Acid
Soothing: Centella Asiatica Extract, Allantoin, Avena Sativa (Oat) Kernel Extract, Hydroxyphenyl Propamidobenzoic Acid, Phaeodactylum Tricornutum Extract
","Water, Dipropylene Glycol, Diethoxyethyl Succinate, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Erythritol, Tromethamine, Butylene Glycol, 1,2-Hexanediol, Pentylene Glycol, Centella Asiatica Extract, Allantoin, Glycerophosphoinositol Choline, Ethylhexylglycerin, Avena Sativa (Oat) Kernel Extract, Hydroxyphenyl Propamidobenzoic Acid, Ascorbyl Palmitate, Pentasodium Pentetate, Phytic Acid, Silver Oxide, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Propanediol, Phenoxyethanol, Chlorella Vulgaris Extract, Lactic Acid, Phaeodactylum Tricornutum Extract, Lecithin, Sodium Ascorbate, Tocopherol",Untuk kulit berminyak dan berjerawat,NA11230100097,Ya,,b,d,"Menenangkan kulit, meredakan sensitivitas, mengontrol minyak, serta menjaga hidrasi dan kelembapan kulit Anda.","b,f"
Moisturizer,Gel,Berjerawat,SKINTIFIC,3X Acid Anti-Acne Gel Moisturizer,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1719482352908-c0acac53-8b48-434f-8b4a-ee8b43b06d8f,skintific_3xacidanti-acnegelmoisturizer,"Anti-acne: Salicylic Acid
Antioxidant: Sophora Flavescens Root Extract, Portulaca Oleracea Extract, Ectoin, Centella Asiatica Leaf Extract
Exfoliant: Lactobionic Acid, Lactic Acid, Salicylic Acid, Glycolic Acid
Skin-identical ingredient: Glycerin
Soothing: Panthenol, Salicylic Acid, Opuntia Ficus-Indica Stem Extract, Portulaca Oleracea Extract, Ectoin, Centella Asiatica Leaf Extract","Aqua, Butylene Glycol, Dimethicone/​Vinyl Dimethicone Crosspolymer, Cyclopentasiloxane, Trehalose, Panthenol, Lactobionic Acid, Lactic Acid, Glycerin, Cyclohexasiloxane, 1,2-Hexanediol, Hydroxyacetophenone, Carbomer, Methyl Gluceth-20, Salicylic Acid, Sophora Flavescens Root Extract, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Pentylene Glycol, Ophiopogon Japonicus Root Extract, Opuntia Ficus-Indica Stem Extract, Portulaca Oleracea Extract, Tribulus Terrestris Fruit Extract, Sodium Hydroxide, Disodium EDTA, 10-Hydroxydecanoic Acid, Arginine/​Lysine Polypeptide, Ectoin, PEG-40 Hydrogenated Castor Oil, Cornus Officinalis Fruit Extract, Aroma, Ci 42090, Maltodextrin, Acacia Senegal Gum, Centella Asiatica Leaf Extract, Glycolic Acid, Sodium Magnesium Silicate, Citric Acid, Xanthan Gum","Pelembab gel anti-jerawat Skintific 3x acid adalah produk perawatan jerawat yang ampuh dengan campuran tiga jenis asam: asam salisilat, asam laktobionat, dan asam laktat. Untuk fokus membantu masalah jerawat seperti meringankan noda jerawat, merawat jerawat dan menenangkan kemerahan untuk menjaga kulit wajah yang sehat dan bersih.",NA11240100244,Tidak,,b,d,"Membantu permasalahan jerawat seperti menyamarkan noda jerawat, meredakan jerawat dan menenangkan kemerahan untuk menjaga kulit tetap sehat dan bersih",g
Moisturizer,Gel,Berjerawat,Whitelab,Acne Care Moisturizer Gel,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1693381395_Screenshot_800x800.jpg,whitelab_acnecaremoisturizergel,"Anti-acne: Salicylic Acid, Zinc Gluconate
Antioxidant: Centella Asiatica (Leaf) Extract, Hamamelis Virginiana(Leaf) Extract, Bacillus/​Folic Acid Ferment Filtrate Extract
Exfoliant: Salicylic Acid
Skin-identical ingredient: Glycerin, Sodium Hyaluronate
Soothing: Centella Asiatica (Leaf) Extract, Allantoin, Hamamelis Virginiana(Leaf) Extract, Dipotassium Glycyrrhizate, Salicylic Acid, Panthenol, Bisabolol, Zinc Gluconate","Aqua, Methylpropanediol, Glycerin, Butylene Glycol, Cyclopentasiloxane, Aluminium Starch Octenylsuccinate, Hydroxyethyl Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer, Centella Asiatica (Leaf) Extract, Allantoin, Artemisia Vulgaris Extract, Hamamelis Virginiana(Leaf) Extract, Dipotassium Glycyrrhizate, Salicylic Acid, Saccharide Isomerate, Panthenol, Bisabolol, Zinc Gluconate, O-Cymen-5-Ol, Melaleuca Alternifolia Leaf Extract, Bacillus/​Folic Acid Ferment Filtrate Extract, Sodium Hyaluronate, Phenoxyethanol, C15-19 Alkane, Lauryl Glucoside, Sodium Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer, Triethanolamine, Propylene Glycol, Tetrasodium EDTA, Ethylhexylglycerin, Citric Acid, Sodium Citrate, 1,2-Hexanediol, Sodium Benzoate, Potassium Sorbate",Pelembab anti-penuaan yang secara khusus dikembangkan untuk kulit yang rentan terhadap noda yang menciptakan warna kulit yang lebih merata dan cerah.,NA18230106672,Harap konsultasi terlebih dahulu,,b,d,"Membantu merawat kulit berjerawat, menenangkan kulit yang iritasi dan kemerahan akibat jerawat, mengurangi produksi minyak berlebih, serta membantu meningkatkan level hidrasi kulit wajah",g
Moisturizer,Sun Protection,Berjerawat,Wardah,UV Shield Acne Calming Sunscreen Moisturizer SPF 35 PA+++,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1715580780056-,wardah_uvshieldacnecalmingsunscreenmoisturizerspf35pa+++,"Anti-acne: Niacinamide, Salicylic Acid
Cell-communicating ingredient: Niacinamide
Exfoliant: Salicylic Acid
Skin brightening: Niacinamide
Soothing: Allantoin, Panthenol, Salicylic Acid
Sunscreen: Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Octocrylene, Ethylhexyl Triazone","Aqua, Ethylhexyl Methoxycinnamate, Niacinamide, Butyl Methoxydibenzoylmethane, Aluminum Starch Octenylsuccinate, Phenoxyethanol, Cetearyl Olivate, Propanediol, Butylene Glycol, Octocrylene, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Sorbitan Olivate, Polymethyl Methacrylate, Aminomethyl Propanol, Allantoin, Panthenol, Salicylic Acid, Xanthan Gum, Triethylene Glycol, Ethylhexyl Triazone, Tetrasodium EDTA, Lecithin, BHT","Sunscreen yang nyaman dan ringan digunakan setiap hari, diformulasikan khusus untuk kulit wajah berminyak dan rentan berjerawat. Mengandung salicylic acid, panthenol, dan vitamin b3 yang dapat membantu melawan bakteri penyebab jerawat.",NA18241700611,Ya,,b,d,"Melindungi kulit hingga level DNA dan bantu merawat kulit berjerawat, meredakan kemerahan dan bekas jerawat",g
Moisturizer,Sun Protection,Berjerawat,Skin Aqua,Moisture Gel,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1571371623_Untitled_d_800x800.jpg,skinaqua_moisturegel,"Antioxidant: Tetrahexyldecyl Ascorbate, Tocopheryl Acetate
Skin brightening: Tetrahexyldecyl Ascorbate
Skin-identical ingredient: Glycerin, Sodium Hyaluronate, Arginine
Soothing: Panthenol, Dipotassium Glycyrrhizate
Sunscreen: Ethylhexyl Methoxycinnamate, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Ethylhexyl Triazone, Diethylamino Hydroxybenzoyl Hexyl Benzoate","Water, Ethylhexyl Methoxycinnamate, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, Cyclopentasiloxane, Glycerin, Ethylhexyl Triazone, Polysorbate-60, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Betaine, Phenoxyethanol, Ammonium Acryloyldimethyltaurate/​Vp Copolymer, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Hydrogenated Lecithin, Triethanolamine, Panthenol, Disodium Edta, Methylparaben, Propylparaben, Sodium Hyaluronate, Dipotassium Glycyrrhizate, Sodium Acetylated Hyaluronate, Arginine, Hydrolyzed Collagen, Tetrahexyldecyl Ascorbate, Tocopheryl Acetate","Gel pelembab berbahan dasar air yang juga melindungi kulit Anda dari UVA dan UVB. Dengan kandungan Hyaluronic Acid, kolagen, vitamin B5, E dan C yang lebih baik, tanpa pewangi dan tanpa bahan pewarna, produk ini dapat digunakan sebagai dasar riasan yang lembut.",NA18231700847,Ya,,b,d,Melindungi 50x lebih lama terhadap sinar UV-B yang menyebabkan kulit merah karena terbakar sinar matahari,g
Moisturizer,Sun Protection,Berjerawat,Azarine,Calm My Acne Sunscreen Moisturiser SPF35 PA+++,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1676268034_sg_1113420_800x800.png,azarine_calmmyacnesunscreenmoisturiserspf35pa+++,"Antioxidant: Bakuchiol, Ectoin
Cell-communicating ingredient: Bakuchiol
Skin-identical ingredient: Glycerin, Sodium Hyaluronate
Soothing: Bisabolol, Ectoin
Sunscreen: Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Ethylhexyl Triazone, Octocrylene","Aqua, Glycerin, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Epilobium Angustifolium Flower/​Leaf/​Stem Extract, Acrylates Crosspolymer, Inulin Lauryl Carbamate, Ethylhexyl Triazone, Chlorphenesin, Bisabolol, Sodium Hyaluronate, Bakuchiol, Ectoin, Phenoxyethanol, Octocrylene, Sodium Surfactin, Quaternium-73",Untuk kulit berjerawat dengan tekstur yang ringan dan mudah menyerap keringat.,NA18221701938,Ya,,b,d,"Melindungi kulit dari paparan sinar UVB, UVA, dan bahkan polusi udara",g
Moisturizer,Cream,Berjerawat,Y.O.U,AcnePlus Multi-Action Skin Cream,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1716872905070-,y.o.u_acneplusmulti-actionskincream,"Anti-acne: Melaleuca Alternifolia (Tea Tree) Leaf Oil
Antioxidant: Astragalus Membranaceus Root Extract, Calendula Officinalis Flower Extract, Hamamelis Virginiana (Witch Hazel) Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Madecassoside, Asiaticoside
Exfoliant: Lactobionic Acid, Glycolic Acid
Skin-identical ingredient: Glycerin, Sodium Hyaluronate
Soothing: Pseudoalteromonas Ferment Extract, Calendula Officinalis Flower Extract, Hamamelis Virginiana (Witch Hazel) Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Madecassoside","Water, Glycerin, Cellulose, Sodium Chloride, Sodium Citrate, Butylene Glycol, Phenoxyethanol, Lactobionic Acid, Citric Acid, Hydroxyacetophenone, Pseudoalteromonas Ferment Extract, Sodium Hyaluronate, PEG-40 Hydrogenated Castor Oil, Disodium EDTA, Astragalus Membranaceus Root Extract, Aminomethyl Propanol, Saposhnikovia Divaricata Root Extract, Calendula Officinalis Flower Extract, Caprylic/​Capric Triglyceride, Isohexadecane, Sodium Salicylate, Gastrodia Elata Root Extract, Albizia Julibrissin Flower Extract, Hamamelis Virginiana (Witch Hazel) Extract, Cedrus Atlantica Bark Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Citrus Paradisi (Grapefruit) Peel Oil, Pelargonium Graveolens Oil, Glycolic Acid, Quaternium-73, 1,2-Hexanediol, Madecassoside, Asiaticoside, Asiatic Acid, Madecassic Acid",Pelembap untuk kulit berjerawat.,NA11230100128,Ya,,b,d,"Menenangkan kulit yang kemerahan, Merawat jerawat, Melembapkan kulit","b,f"
Moisturizer,Cream,Berjerawat,Whitelab,Brightening Night Cream,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1670311364_BRIGHTENIN_800x800.jpg,whitelab_brighteningnightcream,"Anti-acne: Niacinamide
Cell-communicating ingredient: Niacinamide
Skin brightening: Niacinamide, Tranexamic Acid, Licorice Glycyrrhiza Glabra Extract
Skin-identical ingredient: Glycerin, Sodium Hyaluronate
Soothing: Tranexamic Acid, Licorice Glycyrrhiza Glabra Extract, Allantoin
Sunscreen: Titanium Dioxide
","Aqua, Glycerin, Butylene Glycol, Isohexadecane, Cetyl Alcohol, Niacinamide, Tranexamic Acid, Licorice Glycyrrhiza Glabra Extract, Dimethicone, Glyceryl Stearate, Stearic Acid, Polyacrylamide, Carbomer, Sodium Hyaluronate, C13-14 Isoparaffin, C9-11 Pareth-6, Titanium Dioxide, PEG-100 Stearate, Parfum, Triethanolamine, Collagen, Allantoin, Tetrasodium EDTA",Pelembab dengan niacinamide untuk mencerahkan kulit.,NA11230100128,Ya,,b,d,"Mencerahkan kulit, menyamarkan bintik hitam, dan melembapkan kulit, mengatasi kusam, Membantu mengenyalkan dan menghaluskan tekstur kulit, Menutrisi kulit saat tidur, Membuat kulit tampak lebih cerah dan lembap di pagi hari ","b,c,d"
Moisturizer,Cream,Berjerawat,SOMETHINC,Calm Down! Skinpair R-Cover Cream,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1679287657_PS_Calm_Do_800x800.jpg,somethinc_calmdown!skinpairr-covercream,"Antioxidant: Madecassoside, Tocopherol
Skin-identical ingredient: Glycerin, Ceramide NP
Soothing: Panthenol, Madecassoside, Aloe Barbadensis Leaf Extract, Allantoin, Dipotassium Glycyrrhizate
","Water, Glycerin, Dicaprylyl Ether, Butylene Glycol, Hydrogenated Ethylhexyl Olivate, Pentylene Glycol, 1,2-Hexanediol, Panthenol, Hydrogenated Polydecene, Saccharide Isomerate, Hydroxyethyl Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Polymethylsilsesquioxane, Hydrogenated Olive Oil Unsaponifiables, Boron Nitride, Madecassoside, Aloe Barbadensis Leaf Extract, Allantoin, Artemisia Vulgaris Extract, Astrocaryum Murumuru Seed Butter, Glyceryl Acrylate/​Acrylic Acid Copolymer, Tromethamine, Ethylhexylglycerin, Xanthan Gum, Dipotassium Glycyrrhizate, Sodium Phytate, Ceramide NP, Sodium Citrate, Citric Acid, Sea Water, Propanediol, Tocopherol, Emiliania Huxleyi Extract",Pelembab ringan untuk kulit sensitif & mudah marah.,NA18230100935,"Namun mengingat ibu hamil terkadang memiliki alergi terhadap hal-hal tertentu & mengalami perubahan hormonal, disarankan untuk berkonsultasi ke dokter kandungan mengenai bahan aktif dalam skincare yang digunakan.",,b,d,"Menenangkan kemerahan & iritasi ringan di wajah, Mengunci kelembapan tanpa menutup pori-pori, Menjaga elastisitas kulit & mencegah tanda penuaan dini
",a
Moisturizer,Face Oil,Berjerawat, The Originote, Acne B5 Serum Salicylic Acid + Panthenol With Tamanu Oil,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1663231877_The_Origin_800x800.jpg,theoriginote_acneb5serumsalicylicacid+panthenolwithtamanuoil,"Anti-acne: Niacinamide, Salicylic Acid, Zinc Pca
Antioxidant: Centella Asiatica Extract, Calophyllum Inophyllum Seed Oil
Cell-communicating ingredient: Niacinamide, Retinyl Palmitate
Exfoliant: Salicylic Acid
Skin brightening: Niacinamide
Skin-identical ingredient: Glycerin, Sodium Hyaluronate
Soothing: Panthenol, Salicylic Acid, Allantoin, Salix Alba (Willow) Bark Extract, Centella Asiatica Extract","Water, Butylene Glycol, Glycerin, Panthenol, Niacinamide, Salicylic Acid, 1,2-Hexanediol, Hydroxyacetophenone, Propanediol, Zinc Pca, Hydroxyethylcellulose, Alcohol, Allantoin, Salix Alba (Willow) Bark Extract, PEG-40 Hydrogenated Castor Oil, Sodium Hyaluronate, Dextrin, Iris Florentina Root Extract, Stephania Tetrandra Extract, Pelargonium Graveolens Oil, Centella Asiatica Extract, Zinc Sulfate, Retinyl Palmitate, Artemisia Argyi Leaf Extract, Calophyllum Inophyllum Seed Oil, Caprylhydroxamic Acid, Ci 74260
",Serum anti jerawat yang membantu meminimalkan sebum dan membantu mengatasi noda.,NA11220100110,Tidak,,b,d,"Mengatasi jerawat dan mengecilkan pori-pori, mempercepat penyembuhan jerawat, mengurangi bekas jerawat, mengurangi peradangan, mengontrol produksi minyak berlebih, meningkatkan tekstur dan warna kulit, mengurangi kemerahan dan iritasi, dan menjaga keseimbangan kelembapan kulit",g
Moisturizer,Face Oil,Berjerawat,Natur Miracle,Anti Acne Face Oil Serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1644570051_70acd47893_800x800.jpg,naturmiracle_antiacnefaceoilserum,"Anti-acne: Melaleuca Alternifolia Leaf Oil
Antioxidant: Melaleuca Alternifolia Leaf Oil, Tocopheryl Acetate
Soothing: Melaleuca Alternifolia Leaf Oil, Bisabolol
","Cyclopentasiloxane, Isohexadecane, Melaleuca Alternifolia Leaf Oil, C12-15 Alkyl Benzoate, Simmondsia Chinensis Seed Oil, Bisabolol, Tocopheryl Acetate
","Kombinasi tea tree oil + jojoba oil membersihkan pori-pori dari bakteri penyebab jerawat, meredakan peradangan, dan mengurangi jerawat dengan cepat tanpa membuat kulit menjadi kering, gatal, dan iritasi.","
NA18190125380",Ya,,b,d,"Membantu membersihkan pori-pori dari bakteri penyebab jerawat, meredakan peradangan, dan mengempeskan jerawat dengan cepat tanpa membuat kulit kering, gatal, dan iritasi.",g
Moisturizer,Face Oil,Berjerawat,Bio Beauty Lab,Luxurious Facial Oil Serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1603102287_luxurious_800x800.jpg,biobeautylab_luxuriousfacialoilserum,"Antioxidant: Sea Buckthorn Oil, Vitamin E
Skin-identical ingredient: Squalane Oil
Soothing: Evening Primrose Oil","Squalane Oil, Evening Primrose Oil, Rosehip Seed Oil, Sea Buckthorn Oil, Macadamia Seed Oil, Sweet Almond Oil, Vitamin E, Geranium Essential Oil, Frankincense Essential Oil, Lemon Essential Oil
","Diformulasikan dengan minyak esensial yang kaya akan sifat menghidrasi, menenangkan, mencerahkan, antioksidan, anti-penuaan, & anti mikroba.",NA18200105048,Ys,,b,d,"Membantu meredakan bruntusan, menghidrasi kulit kering, melindungi kulit dari radikal bebas, menyeimbangkan hormon sehingga mampu mencegah munculnya jerawat",g
